"id","airport_ref","airport_ident","type","description","frequency_mhz"
62851,20962,"KRSL","CNTR","KANSAS CITY CNTR",124.4
62852,20962,"KRSL","RDO","WICHITA RDO",122.6
62853,20962,"KRSL","UNIC","CTAF/UNICOM",122.7
64357,20963,"KRSN","A/D","MONROE APP/DEP",126.9
64358,20963,"KRSN","AWOS","AWOS 3",119.525
64359,20963,"KRSN","CLD","CLNC DEL",118.8
64360,20963,"KRSN","UNIC","UNICOM",122.7
68058,3857,"KRST","A/D","APP/DEP",119.2
68059,3857,"KRST","ATIS","ATIS",120.5
68060,3857,"KRST","CTAF","CTAF",118.3
68061,3857,"KRST","GND","GND",121.9
68062,3857,"KRST","RDO","PRINCETON RDO",122.45
68063,3857,"KRST","TWR","TWR",118.3
68064,3857,"KRST","UNIC","UNICOM",122.95
62699,20964,"KRSV","A/D","HULMAN APP/DEP",119.25
62700,20964,"KRSV","AWOS","AWOS 3",120.5
62701,20964,"KRSV","UNIC","CTAF/UNICOM",123
69192,3858,"KRSW","A/D","FORT MYERS APP/DEP",119.75
69193,3858,"KRSW","ATIS","ATIS",124.65
69194,3858,"KRSW","CLD","CLNC DEL",132.075
69195,3858,"KRSW","GND","GND",121.9
69196,3858,"KRSW","TWR","FORT MYERS TWR",128.75
69197,3858,"KRSW","UNIC","CTAF/UNICOM",122.95
71239,20965,"KRTN","ASOS","ASOS",118.375
71240,20965,"KRTN","CNTR","ALBUQUERQUE CNTR",132.8
71241,20965,"KRTN","UNIC","CTAF/UNICOM",122.8
68115,20966,"KRUE","A/D","MEMPHIS CNTR",128.475
68116,20966,"KRUE","ASOS","ASOS",132.475
68117,20966,"KRUE","UNIC","CTAF/UNICOM",122.7
70068,20967,"KRUG","RDO","GRAND FORKS RDO",122.2
70069,20967,"KRUG","UNIC","CTAF/UNICOM",122.8
59382,20968,"KRUQ","A/D","CHARLOTTE APP/DEP",128.32
59383,20968,"KRUQ","AWOS","AWOS 3",118.175
59384,20968,"KRUQ","CLD","CLNC DEL",127.35
59385,20968,"KRUQ","OPS","ARNG OPS",42
59386,20968,"KRUQ","UNIC","CTAF/UNICOM",122.72
62417,3859,"KRUT","AWOS","AWOS 3",118.375
62418,3859,"KRUT","CNTR","BOSTON CNTR",135.7
62419,3859,"KRUT","RDO","BURLINGTON RDO",122.3
62420,3859,"KRUT","UNIC","CTAF/UNICOM",122.8
69157,20969,"KRVJ","CNTR","JACKSONVILLE CNTR",132.3
69158,20969,"KRVJ","CTAF","CTAF",122.9
61643,20970,"KRVL","AWOS","AWOS 3",123.85
61644,20970,"KRVL","CNTR","NEW YORK CNTR",134.8
61645,20970,"KRVL","UNIC","CTAF/UNICOM",122.7
71046,20971,"KRVN","A/D","TRI CITY APP/DEP",119.25
71047,20971,"KRVN","UNIC","CTAF/UNICOM",122.8
65843,20972,"KRVS","A/D","TULSA APP/DEP",119.85
65844,20972,"KRVS","ATIS","ATIS",126.5
65845,20972,"KRVS","CLD","CLNC DEL",124.5
65846,20972,"KRVS","CTAF","CTAF",120.3
65847,20972,"KRVS","GND","GND",121.7
65848,20972,"KRVS","TWR","RIVERSIDE TWR",119.2
65849,20972,"KRVS","UNIC","UNICOM",122.95
71163,20973,"KRWF","ASOS","ASOS",126.575
71164,20973,"KRWF","CNTR","MINNEAPOLIS CNTR",127.1
71165,20973,"KRWF","RDO","PRINCETON RDO",122.4
71166,20973,"KRWF","UNIC","CTAF/UNICOM",123
69245,3860,"KRWI","ASOS","ASOS",118.875
69246,3860,"KRWI","CLD","CLNC DEL",122.3
69247,3860,"KRWI","CNTR","WASHINGTON CNTR",135.3
69248,3860,"KRWI","RDO","RALEIGH RDO",122.2
69249,3860,"KRWI","UNIC","CTAF/UNICOM",123.05
67728,20974,"KRWL","ASOS","ASOS",118.525
67729,20974,"KRWL","CNTR","DENVER CNTR",132.1
67730,20974,"KRWL","RDO","CASPER RDO",122.2
67731,20974,"KRWL","UNIC","CTAF/UNICOM",123
67454,20975,"KRWN","A/D","SOUTH BEND APP/DEP",132.05
67455,20975,"KRWN","RDO","TERRE HAUTE RDO",115.6
67456,20975,"KRWN","UNIC","CTAF/UNICOM",122.8
71039,20976,"KRWV","A/D","HOUSTON CNTR",120.4
71040,20976,"KRWV","AWOS","AWOS 3",118.35
71041,20976,"KRWV","CTAF","CTAF",122.9
64127,20977,"KRXE","ASOS","ASOS",135.075
64128,20977,"KRXE","CNTR","SALT LAKE CITY CNTR",128.35
64129,20977,"KRXE","UNIC","CTAF/UNICOM",122.8
68272,20978,"KRYM","AWOS","AWOS THREE",148.35
68273,20978,"KRYM","CLD","CLNC DEL",126.2
68274,20978,"KRYM","CNTR","MINNEAPOLIS CNTR",118.05
68275,20978,"KRYM","MISC","RANGE CON",36.1
68276,20978,"KRYM","OPS","MILLER OPS",49.65
68277,20978,"KRYM","TWR","MILLER TWR",49.2
70731,20979,"KRYN","A/D","TUCSON APP/DEP",128.5
70732,20979,"KRYN","AWOS","AWOS 3",133.35
70733,20979,"KRYN","CTAF","CTAF",125.8
70734,20979,"KRYN","GND","GND",118.2
70735,20979,"KRYN","TWR","TWR",125.8
69498,20980,"KRYV","A/D","MADISON APP/DEP",119.15
69499,20980,"KRYV","AWOS","AWOS 3",119.975
69500,20980,"KRYV","UNIC","CTAF/UNICOM",122.8
64621,18922,"KRYW","A/D","AUSTIN APP/DEP",119
64622,18922,"KRYW","UNIC","CTAF/UNICOM",122.725
70354,20981,"KRYY","A/D","ATLANTA  APP/DEP",121
70355,20981,"KRYY","AWOS","AWOS 3",128.125
70356,20981,"KRYY","CTAF","CTAF",125.9
70357,20981,"KRYY","GND","GND",119
70358,20981,"KRYY","TWR","MC COLLUM TWR",125.9
70359,20981,"KRYY","UNIC","UNICOM",122.7
64569,20982,"KRZL","CNTR","CHICAGO CNTR",132.95
64570,20982,"KRZL","UNIC","CTAF/UNICOM",122.8
61762,20983,"KRZN","ASOS","AWOS 3",118.325
61763,20983,"KRZN","CNTR","MINNEAPOLIS CNTR",121.05
61764,20983,"KRZN","RDO","GREEN BAY RDO",109.4
61765,20983,"KRZN","UNIC","CTAF/UNICOM",122.8
308895,308893,"KRZR","AWOS-3",,120.475
308894,308893,"KRZR","CTAF",,122.7
71144,20984,"KRZT","A/D","COLUMBUS APP/DEP",132.3
71145,20984,"KRZT","AWOS","AWOS 3",119.225
71146,20984,"KRZT","RDO","DAYTON RDO",112.5
71147,20984,"KRZT","UNIC","CTAF/UNICOM",122.8
71198,20986,"KS01","CNTR","SALT LAKE CITY CNTR",133.4
71199,20986,"KS01","RDO","GREAT FALLS RDO",122.2
71200,20986,"KS01","UNIC","CTAF/UNICOM",122.8
69933,20987,"KS03","UNIC","CTAF/UNICOM",122.8
60178,20988,"KS05","UNIC","CTAF/UNICOM",122.8
65466,20989,"KS10","CTAF","CTAF",122.9
67753,20990,"KS12","A/D","CASCADE APP/DEP",127.5
67754,20990,"KS12","UNIC","CTAF/UNICOM",122.8
66442,20991,"KS17","CTAF","CTAF",122.9
63821,20992,"KS19","CTAF","CTAF",122.9
68869,20993,"KS20","CTAF","CTAF",122.9
64917,20994,"KS21","CNTR","SEATTLE CNTR",128.15
64918,20994,"KS21","UNIC","CTAF/UNICOM",122.8
67804,20995,"KS23","CTAF","CTAF",122.9
59765,20996,"KS24","A/D","APP/DEP",126.1
59766,20996,"KS24","AWOS","AWOS 3",119.575
59767,20996,"KS24","UNIC","CTAF/UNICOM",123.05
67100,20997,"KS25","CNTR","SALT LAKE CITY CNTR",126.85
67101,20997,"KS25","UNIC","CTAF/UNICOM",122.8
59272,20998,"KS27","RDO","GREAT FALLS RDO",122.5
59273,20998,"KS27","UNIC","CTAF/UNICOM",122.8
63128,21000,"KS32","CTAF","CTAF",122.9
60688,21001,"KS33","UNIC","CTAF/UNICOM",122.8
59121,21002,"KS34","CTAF","CTAF",122.9
60216,21003,"KS36","UNIC","CTAF/UNICOM",123
70514,21004,"KS39","CNTR","SEATTLE CNTR",128.15
70515,21004,"KS39","UNIC","CTAF/UNICOM",122.7
67946,21005,"KS40","RDO","SEATTLE",122.5
67947,21005,"KS40","UNIC","CTAF/UNICOM",122.8
62761,21006,"KS42","CTAF","CTAF",122.9
59239,21007,"KS45","RDO","MCMINNVILLE",122.4
59240,21007,"KS45","UNIC","CTAF/UNICOM",122.7
62746,21009,"KS48","CTAF","CTAF",122.9
61137,21010,"KS50","UNIC","CTAF/UNICOM",122.975
67129,21011,"KS52","AWOS","AWOS",118.425
67130,21011,"KS52","UNIC","CTAF/UNICOM",122.8
62415,21012,"KS59","CNTR","SEATTLE CNTR",123.5
62416,21012,"KS59","UNIC","CTAF/UNICOM",122.8
64378,21013,"KS64","UNIC","CTAF/UNICOM",122.8
62569,21014,"KS67","A/D","BOISE APP/DEP",119.6
62570,21014,"KS67","RDO","BOISE RDO",122.45
62571,21014,"KS67","UNIC","CTAF/UNICOM",122.7
69735,21015,"KS69","CTAF","CTAF",122.9
60546,21016,"KS70","CTAF","CTAF",122.9
62739,21017,"KS71","UNIC","CTAF/UNICOM",122.8
62562,21018,"KS72","UNIC","CTAF/UNICOM",122.8
59184,21019,"KS73","CTAF","CTAF",122.9
59667,21020,"KS75","CTAF","CTAF",122.9
65252,21021,"KS78","CNTR","SALT LAKE CITY",128.05
65253,21021,"KS78","CTAF","CTAF",122.9
65254,21021,"KS78","RDO","BOISE",122.45
61003,21023,"KS83","UNIC","CTAF/UNICOM",122.8
67295,21024,"KS84","CNTR","SEATTLE",123.95
67296,21024,"KS84","CTAF","CTAF",122.9
67297,21024,"KS84","RCO","CASCADE RCO",122.35
64458,21025,"KS85","CTAF","CTAF",122.8
63484,21026,"KS87","UNIC","CTAF/UNICOM",122.8
60495,21027,"KS94","CTAF","CTAF/UNICOM",122.8
60496,21028,"KS95","UNIC","CTAF/UNICOM",122.8
68507,21029,"KS97","UNIC","CTAF/UNICOM",122.8
68278,21031,"KSAA","AWOS","AWOS 3",118.175
68279,21031,"KSAA","CNTR","DENVER CNTR",132.1
68280,21031,"KSAA","UNIC","CTAF/UNICOM",122.8
65703,3861,"KSAC","A/D","NORCAL APP/DEP",125.25
65704,3861,"KSAC","ATIS","ATIS",125.5
65705,3861,"KSAC","CTAF","CTAF",119.5
65706,3861,"KSAC","GND","GND",125
65707,3861,"KSAC","RDO","RANCHO RDO",122.05
65708,3861,"KSAC","TWR","EXEC TWR",119.5
65709,3861,"KSAC","UNIC","UNICOM",122.95
70630,21032,"KSAD","ASOS","ASOS",124.175
70631,21032,"KSAD","CNTR","ALBUQUERQUE CNTR",134.45
70632,21032,"KSAD","RDO","PRESCOTT RDO",122.3
70633,21032,"KSAD","UNIC","CTAF/UNICOM",122.8
68870,21033,"KSAF","ATIS","ATIS",128.55
68871,21033,"KSAF","CNTR","ALBUQUERQUE CNTR",132.8
68872,21033,"KSAF","CTAF","CTAF",119.5
68873,21033,"KSAF","GND","GND",121.7
68874,21033,"KSAF","RDO","ALBUQUERQUE RDO",122.2
68875,21033,"KSAF","TWR","TWR",119.5
68876,21033,"KSAF","UNIC","UNICOM",122.95
67559,3862,"KSAN","A/D","SOCAL A/D WEST",119.6
509928,3862,"KSAN","A/D","SOCAL A/D EAST",124.35
67560,3862,"KSAN","ATIS","ATIS",134.8
67561,3862,"KSAN","CLD","CLNC DEL",125.9
67562,3862,"KSAN","GND","LINDBERGH GROUND",123.9
67563,3862,"KSAN","MISC","CG",157.15
67564,3862,"KSAN","MISC","CG",898.4
67565,3862,"KSAN","TWR","LINDBERGH TWR",118.3
67566,3862,"KSAN","UNIC","UNICOM",122.95
60102,21034,"KSAR","A/D","ST LOUIS APP/DEP",125.2
60103,21034,"KSAR","AWOS","AWOS 3",118.375
60104,21034,"KSAR","UNIC","CTAF/UNICOM",122.8
64347,3863,"KSAT","A/D","APP/DEP",118.05
64348,3863,"KSAT","ATIS","ATIS",118.9
64349,3863,"KSAT","CLD","CLNC DEL",126.7
64350,3863,"KSAT","GND","GND",121.9
64351,3863,"KSAT","RDO","SAN ANGELO RDO",122.2
64352,3863,"KSAT","TWR","TWR",119.8
64353,3863,"KSAT","UNIC","UNICOM",122.95
64181,3864,"KSAV","A/D","APP/DEP",118.4
64182,3864,"KSAV","ATIS","ATIS",123.75
64183,3864,"KSAV","CLD","CLNC DEL",119.55
64184,3864,"KSAV","CTAF","CTAF",125.975
64185,3864,"KSAV","GND","GND",121.9
64186,3864,"KSAV","MISC","ANDERSON RDO",112.7
64187,3864,"KSAV","OPS","CRTC OPS",23.7
64188,3864,"KSAV","POST","165 AW COMD POST",22.575
64189,3864,"KSAV","RDO","MACON RDO",123.65
64190,3864,"KSAV","TWR","TWR",125.975
64191,3864,"KSAV","UNIC","UNICOM",122.95
66052,3865,"KSAW","AWOS","AWOS 3",118.375
66053,3865,"KSAW","CNTR","MINNEAPOLIS CNTR",119.1
66054,3865,"KSAW","CTAF","CTAF",119.975
66055,3865,"KSAW","GND","GND",121.65
66056,3865,"KSAW","RDO","GREEN BAY RDO",123.6
66057,3865,"KSAW","TWR","TWR",119.975
66058,3865,"KSAW","UNIC","UNICOM",122.7
63611,21035,"KSAZ","AWOS","AWOS 3",118.325
63612,21035,"KSAZ","CNTR","MINNEAPOLIS CNTR",118.05
63613,21035,"KSAZ","CTAF","CTAF",122.9
70810,3866,"KSBA","A/D","151-329° INITIAL CONTACT",120.55
509929,3866,"KSBA","A/D","A/D SANTA BARBARA",124.15
509930,3866,"KSBA","A/D","330-150° INITAL CONTACT",125.4
70811,3866,"KSBA","A/D","A/D SANTA BARBARA",127.725
70812,3866,"KSBA","ATIS","ATIS",132.65
70813,3866,"KSBA","CLD","CLNC DEL",132.9
70814,3866,"KSBA","CTAF","CTAF",119.7
509931,3866,"KSBA","CTR","LOS ANGELES CENTER",119.05
70815,3866,"KSBA","GND","GND",121.7
70816,3866,"KSBA","TWR","TWR",119.7
70817,3866,"KSBA","UNIC","UNICOM",122.95
63894,3867,"KSBD","A/D","SOCAL A/D N/NE",127
509936,3867,"KSBD","A/D","SOCAL A/D NE/S",134
509937,3867,"KSBD","A/D","SOCAL A/D S/SW",135.4
509932,3867,"KSBD","ATIS","ATIS",124.175
509935,3867,"KSBD","CTAF","CTAF",119.45
509933,3867,"KSBD","GND","SAN BERNARDINO GROUND",121.8
63895,3867,"KSBD","MISC","TANKER BASE",123.975
509934,3867,"KSBD","TWR","SAN BERNARDINO TOWER",119.45
63896,3867,"KSBD","UNIC","CTAF/UNICOM",122.975
65150,21036,"KSBM","ASOS","ASOS",110
65151,21036,"KSBM","CNTR","CHICAGO CNTR",127
65152,21036,"KSBM","RDO","GREEN BAY RDO",110
65153,21036,"KSBM","UNIC","CTAF/UNICOM",122.7
65407,3868,"KSBN","A/D","SOUTH BEND APP/DEP : 270-99° INITIAL CONTACT",118.55
509939,3868,"KSBN","A/D","SOUTH BEND APP/DEP : 100-269° SECONDARY",124.1
509938,3868,"KSBN","A/D","SOUTH BEND APP/DEP : 100-269°",132.05
65408,3868,"KSBN","ATIS","ATIS",120.675
65409,3868,"KSBN","CLD","CLNC DEL",121.9
65410,3868,"KSBN","CTAF","CTAF",135.675
509940,3868,"KSBN","CTR","CHICAGO CTR",118.55
65411,3868,"KSBN","GND","GND",121.7
65412,3868,"KSBN","RDO","TERRE HAUTE RDO",122.6
65413,3868,"KSBN","TWR","TWR",135.675
65414,3868,"KSBN","UNIC","UNICOM",122.95
65554,21037,"KSBO","AWOS","AWOS 3",133.375
65555,21037,"KSBO","CNTR","ATLANTA CNTR",135.55
65556,21037,"KSBO","UNIC","CTAF/UNICOM",122.975
59958,3869,"KSBP","APP/DEP","SANTA BARBARA APP/DEP",127.725
312192,3869,"KSBP","APP/DEP Backup","LOS ANGELES ARTCC - USE WHEN SANTA BARBARA APP/DEP CLOSED.",119.05
312193,3869,"KSBP","APP/DEP Backup2","LOS ANGELES ARTCC - USE WHEN SANTA BARBARA APP/DEP CLOSED.",269.5
59959,3869,"KSBP","ATIS","ATIS",120.6
59960,3869,"KSBP","CTAF","CTAF",124
509941,3869,"KSBP","CTR","LOS ANGELES CENTER",119.05
59961,3869,"KSBP","GND","Ground",121.6
59962,3869,"KSBP","TWR","Tower - Primary frequency",124
312188,3869,"KSBP","TWR2","Tower - Secondary frequency",379.9
59963,3869,"KSBP","UNIC","UNICOM",122.95
66837,21038,"KSBS","AWOS","AWOS 3",118.325
66838,21038,"KSBS","CNTR","DENVER CNTR",120.475
66839,21038,"KSBS","RCO","DENVER RDO",122.2
66840,21038,"KSBS","UNIC","CTAF/UNICOM",122.8
68807,21039,"KSBU","CNTR","MINNEAPOLIS CNTR",127.75
68808,21039,"KSBU","UNIC","CTAF/UNICOM",122.8
62436,21040,"KSBX","A/D","SALT LAKE CNTR",133.4
62437,21040,"KSBX","RDO","GREAT FALLS RDO",122.2
62438,21040,"KSBX","UNIC","CTAF/UNICOM",122.8
65079,3870,"KSBY","A/D","PATUXENT APP/DEP",127.95
65080,3870,"KSBY","ASOS","ASOS",118.325
65081,3870,"KSBY","CLD","CLNC DEL",123.775
65082,3870,"KSBY","CTAF","CTAF",119.425
65083,3870,"KSBY","GND","GND",123.775
65084,3870,"KSBY","RDO","LEESBURG RDO",122.2
65085,3870,"KSBY","TWR","TWR",119.425
65086,3870,"KSBY","UNIC","UNICOM",122.95
64026,21041,"KSCB","A/D","OMAHA APP/DEP",120.1
64027,21041,"KSCB","CTAF","CTAF",122.9
67216,21042,"KSCD","A/D","BIRMINGHAM APP/DEP",123.8
67217,21042,"KSCD","AWOS","AWOS 3",119.125
67218,21042,"KSCD","UNIC","CTAF/UNICOM",122.8
64523,3871,"KSCH","A/D","ALBANY APP/DEP",118.05
64524,3871,"KSCH","AWOS","AWOS 3",119.275
64525,3871,"KSCH","CTAF","CTAF",121.3
64526,3871,"KSCH","OPS","ANG OPS COMD POST",140.45
64527,3871,"KSCH","TWR","TWR",121.3
64528,3871,"KSCH","UNIC","UNICOM",122.95
69475,3872,"KSCK","APP","NORCAL APP",123.85
69476,3872,"KSCK","ATIS","ATIS",118.25
69477,3872,"KSCK","CTAF","CTAF",120.3
69478,3872,"KSCK","DEP","NORCAL DEP",125.1
69479,3872,"KSCK","GND","GND",121.9
69480,3872,"KSCK","OPS","ARNG OPS",49
69481,3872,"KSCK","RDO","RANCHO RDO",122.65
69482,3872,"KSCK","TWR","TWR",120.3
69483,3872,"KSCK","UNIC","UNICOM",122.95
61893,21043,"KSCX","AWOS","AWOS 3",135.025
61894,21043,"KSCX","CNTR","INDIANAPOLIS CNTR",121.325
61895,21043,"KSCX","UNIC","CTAF/UNICOM",122.8
59324,21044,"KSDA","A/D","OMAHA APP/DEP",124.5
59325,21044,"KSDA","AWOS","AWOS 3",125.525
59326,21044,"KSDA","UNIC","CTAF/UNICOM",122.8
58740,18698,"KSDC","A/D","ROCHESTER APP/DEP",119.55
58741,18698,"KSDC","UNIC","CTAF/UNICOM",122.8
69886,3873,"KSDF","APP","APP",123.675
69887,3873,"KSDF","ATIS","ATIS",118.725
69888,3873,"KSDF","CLD","CLNC DEL",126.1
69889,3873,"KSDF","DEP","DEP",123.675
69890,3873,"KSDF","GND","GND",121.7
69891,3873,"KSDF","OPS","ANG OPS",26.81
69892,3873,"KSDF","TWR","TWR",124.2
69893,3873,"KSDF","UNIC","UNICOM",122.95
69789,21045,"KSDL","A/D","PHOENIX APP/DEP",120.7
69790,21045,"KSDL","ATIS","ATIS",118.6
69791,21045,"KSDL","CLD","CLNC DEL",124.8
69792,21045,"KSDL","CTAF","CTAF",119.9
69793,21045,"KSDL","GND","GND",121.6
69794,21045,"KSDL","RDO","PRESCOTT RDO",122.2
69795,21045,"KSDL","TWR","TWR",119.9
65067,3874,"KSDM","A/D","SOCAL APP",124.35
65068,3874,"KSDM","ATIS","ATIS",132.35
65069,3874,"KSDM","CLD","CLNC DEL",124.4
65070,3874,"KSDM","CTAF","CTAF",126.5
65071,3874,"KSDM","DEP","SOCAL DEP",125.15
65072,3874,"KSDM","GND","GND",124.4
65073,3874,"KSDM","TWR","TWR",126.5
65074,3874,"KSDM","UNIC","UNICOM",122.95
64773,21046,"KSDY","AWOS","AWOS 3",119.275
64774,21046,"KSDY","RDO","GREAT FALLS RDO",123.65
64775,21046,"KSDY","UNIC","CTAF/UNICOM",122.8
63376,3875,"KSEA","A/D","APP/DEP",119.2
63378,3875,"KSEA","CLD","CLNC DEL",128
302284,3875,"KSEA","CTAF","Oshosh traffic",118.5
63377,3875,"KSEA","D-ATIS","Digital ATIS",118
63379,3875,"KSEA","GND","Seattle Ground",121.7
63380,3875,"KSEA","TWR","Seattle Tower",119.9
63381,3875,"KSEA","UNIC","UNICOM",122.95
64102,21047,"KSEE","A/D","SOCAL APP/DEP",124.35
64103,21047,"KSEE","ATIS","ATIS",125.45
64104,21047,"KSEE","AWOS","AWOS 3",125.45
64105,21047,"KSEE","CLD","CLNC DEL",125.1
64106,21047,"KSEE","CTAF","CTAF",120.7
64107,21047,"KSEE","GND","GND",121.7
64108,21047,"KSEE","TWR","TWR",120.7
64109,21047,"KSEE","UNIC","UNICOM",123.05
70292,21048,"KSEF","AWOS","AWOS 3",119.475
70293,21048,"KSEF","CNTR","MIAMI CNTR",127.2
70294,21048,"KSEF","RDO","ST PETERSBURG RDO",122.25
70295,21048,"KSEF","UNIC","CTAF/UNICOM",122.7
69466,21049,"KSEG","A/D","HARRISBURG APP/DEP",118.25
69467,21049,"KSEG","ASOS","ASOS",119.275
69468,21049,"KSEG","RDO","WILLIAMSPORT RDO",110.4
69469,21049,"KSEG","UNIC","CTAF/UNICOM",122.7
71351,21050,"KSEM","A/D","MONTGOMERY APP/DEP",124
71352,21050,"KSEM","RDO","ANNISTON RDO",122.4
71353,21050,"KSEM","UNIC","CTAF/UNICOM",122.7
59263,21051,"KSEP","AWOS","AWOS 3",118.075
59264,21051,"KSEP","CNTR","FORT WORTH CNTR",127.15
59265,21051,"KSEP","UNIC","CTAF/UNICOM",122.8
65160,21052,"KSEQ","CNTR","HOUSTON CNTR",126.625
62583,21053,"KSER","AWOS","AWOS 3",119.425
62584,21053,"KSER","CNTR","INDIANAPOLIS CNTR",124.775
62585,21053,"KSER","UNIC","CTAF/UNICOM",122.8
66886,21054,"KSET","A/D","ST LOUIS APP/DEP",124.2
66887,21054,"KSET","ASOS","ASOS",118.075
66888,21054,"KSET","CLD","ST LOUIS CLNC DEL",121.6
66889,21054,"KSET","CTAF","CTAF",122.7
61711,21055,"KSEZ","A/D","A/D PHOENIX",126.375
61712,21055,"KSEZ","AWOS","AWOS 2",118.525
509942,21055,"KSEZ","CTR","CTR ALBUQUERQUE",124.325
61713,21055,"KSEZ","RDO","PRESCOTT RDO",122.3
61714,21055,"KSEZ","UNIC","CTAF/UNICOM",123
63083,3876,"KSFB","A/D","APP/DEP",119.775
63084,3876,"KSFB","ATIS","ATIS",125.975
63085,3876,"KSFB","CLD","CLNC DEL",121.35
63086,3876,"KSFB","CTAF","CTAF",120.3
63087,3876,"KSFB","GND","GND",121.35
63088,3876,"KSFB","TWR","SANFORD TWR",120.3
67142,3877,"KSFF","A/D","SPOKANE APP/DEP",133.35
67143,3877,"KSFF","ATIS","ATIS",120.55
67144,3877,"KSFF","CTAF","CTAF",132.5
67145,3877,"KSFF","GND","GND",121.7
67146,3877,"KSFF","RDO","SEATTLE RDO",122.2
67147,3877,"KSFF","TWR","TWR",132.5
67148,3877,"KSFF","UNIC","UNICOM",122.95
64072,21057,"KSFM","A/D","PORTLAND APP/DEP",119.75
64073,21057,"KSFM","AWOS","AWOS 3",120.025
64074,21057,"KSFM","CLD","CLNC DEL",121.725
64075,21057,"KSFM","RDO","BANGOR RDO",122.25
64076,21057,"KSFM","UNIC","CTAF/UNICOM",123.075
509888,3878,"KSFO","APP","NORCAL APP",128.325
509889,3878,"KSFO","APP","NORCAL APP SECONDARY",133.95
60459,3878,"KSFO","APP","NORCAL APP INITIAL CONTACT",134.5
60460,3878,"KSFO","ATIS","ATIS",113.7
60461,3878,"KSFO","AWOS","AWOS 1",118.05
60462,3878,"KSFO","CLD","CLNC DEL",118.2
60463,3878,"KSFO","DEP","NORCAL DEP NW-EAST",120.9
509890,3878,"KSFO","DEP","NORCAL DEP SE-WEST",135.1
60464,3878,"KSFO","GND","GND",121.8
60465,3878,"KSFO","MISC","USCG",34.5
60466,3878,"KSFO","TWR","TWR",120.5
60467,3878,"KSFO","UNIC","UNICOM",122.95
66716,21058,"KSFQ","A/D","NORFOLK APP/DEP",127.9
66717,21058,"KSFQ","AWOS","AWOS 3",119.375
66718,21058,"KSFQ","UNIC","CTAF/UNICOM",122.7
59605,21059,"KSFY","A/D","QUAD CITY APP/DEP",125.95
59606,21059,"KSFY","AWOS","AWOS 3",118.65
59607,21059,"KSFY","UNIC","CTAF/UNICOM",122.7
68844,21060,"KSFZ","A/D","PROVIDENCE APP/DEP",135.4
